accuracy,precision,sensitivity_recall,specificity,TN,FP,FN,TP,i
0.8135593220338984,0.8135593220338984,0.9655172413793104,0.6666666666666666,20,10,1,28,0.6100000000000003
0.8135593220338984,0.8135593220338984,0.9655172413793104,0.6666666666666666,20,10,1,28,0.6200000000000003
0.8135593220338984,0.8135593220338984,0.9655172413793104,0.6666666666666666,20,10,1,28,0.6300000000000003
0.8135593220338984,0.8135593220338984,0.9655172413793104,0.6666666666666666,20,10,1,28,0.6400000000000003
0.8135593220338984,0.8135593220338984,0.9310344827586207,0.7,21,9,2,27,0.6500000000000004
0.847457627118644,0.847457627118644,0.9310344827586207,0.7666666666666667,23,7,2,27,0.6600000000000004
0.847457627118644,0.847457627118644,0.9310344827586207,0.7666666666666667,23,7,2,27,0.6700000000000004
0.8305084745762712,0.8305084745762712,0.896551724137931,0.7666666666666667,23,7,3,26,0.6800000000000004
0.847457627118644,0.847457627118644,0.896551724137931,0.8,24,6,3,26,0.6900000000000004
0.864406779661017,0.864406779661017,0.896551724137931,0.8333333333333334,25,5,3,26,0.7000000000000004
0.8305084745762712,0.8305084745762712,0.8275862068965517,0.8333333333333334,25,5,5,24,0.7100000000000004
0.8135593220338984,0.8135593220338984,0.7931034482758621,0.8333333333333334,25,5,6,23,0.7200000000000004
0.8135593220338984,0.8135593220338984,0.7931034482758621,0.8333333333333334,25,5,6,23,0.7300000000000004
0.8135593220338984,0.8135593220338984,0.7931034482758621,0.8333333333333334,25,5,6,23,0.7400000000000004
0.7288135593220338,0.7288135593220338,0.6206896551724138,0.8333333333333334,25,5,11,18,0.7500000000000004
0.7288135593220338,0.7288135593220338,0.5862068965517241,0.8666666666666667,26,4,12,17,0.7600000000000005
0.7288135593220338,0.7288135593220338,0.5862068965517241,0.8666666666666667,26,4,12,17,0.7700000000000005
0.6271186440677966,0.6271186440677966,0.3793103448275862,0.8666666666666667,26,4,18,11,0.7800000000000005
0.6271186440677966,0.6271186440677966,0.3793103448275862,0.8666666666666667,26,4,18,11,0.7900000000000005
0.6271186440677966,0.6271186440677966,0.3793103448275862,0.8666666666666667,26,4,18,11,0.8000000000000005
0.5084745762711864,0.5084745762711864,0.13793103448275862,0.8666666666666667,26,4,25,4,0.8100000000000005
0.5084745762711864,0.5084745762711864,0.13793103448275862,0.8666666666666667,26,4,25,4,0.8200000000000005
0.5084745762711864,0.5084745762711864,0.13793103448275862,0.8666666666666667,26,4,25,4,0.8300000000000005
0.5254237288135594,0.5254237288135594,0.13793103448275862,0.9,27,3,25,4,0.8400000000000005
0.5423728813559322,0.5423728813559322,0.10344827586206896,0.9666666666666667,29,1,26,3,0.8500000000000005
0.5084745762711864,0.5084745762711864,0.034482758620689655,0.9666666666666667,29,1,28,1,0.8600000000000005
0.5084745762711864,0.5084745762711864,0.034482758620689655,0.9666666666666667,29,1,28,1,0.8700000000000006
0.4915254237288136,0.4915254237288136,0.0,0.9666666666666667,29,1,29,0,0.8800000000000006
0.5084745762711864,0.5084745762711864,0.0,1.0,30,0,29,0,0.8900000000000006
0.5084745762711864,0.5084745762711864,0.0,1.0,30,0,29,0,0.9000000000000006
0.5084745762711864,0.5084745762711864,0.0,1.0,30,0,29,0,0.9100000000000006
0.5084745762711864,0.5084745762711864,0.0,1.0,30,0,29,0,0.9200000000000006
0.5084745762711864,0.5084745762711864,0.0,1.0,30,0,29,0,0.9300000000000006
0.5084745762711864,0.5084745762711864,0.0,1.0,30,0,29,0,0.9400000000000006
0.5084745762711864,0.5084745762711864,0.0,1.0,30,0,29,0,0.9500000000000006
0.5084745762711864,0.5084745762711864,0.0,1.0,30,0,29,0,0.9600000000000006
0.5084745762711864,0.5084745762711864,0.0,1.0,30,0,29,0,0.9700000000000006
0.5084745762711864,0.5084745762711864,0.0,1.0,30,0,29,0,0.9800000000000006
0.5084745762711864,0.5084745762711864,0.0,1.0,30,0,29,0,0.9900000000000007
0.5084745762711864,0.5084745762711864,0.0,1.0,30,0,29,0,1.0000000000000007
