accuracy,precision,sensitivity_recall,specificity,TN,FP,FN,TP,i
0.7457627118644068,0.7457627118644068,1.0,0.5,15,15,0,29,0.01
0.7457627118644068,0.7457627118644068,1.0,0.5,15,15,0,29,0.02
0.7457627118644068,0.7457627118644068,1.0,0.5,15,15,0,29,0.03
0.7457627118644068,0.7457627118644068,1.0,0.5,15,15,0,29,0.04
0.7457627118644068,0.7457627118644068,1.0,0.5,15,15,0,29,0.05
0.7457627118644068,0.7457627118644068,1.0,0.5,15,15,0,29,0.060000000000000005
0.7457627118644068,0.7457627118644068,1.0,0.5,15,15,0,29,0.07
0.7457627118644068,0.7457627118644068,1.0,0.5,15,15,0,29,0.08
0.7457627118644068,0.7457627118644068,1.0,0.5,15,15,0,29,0.09
0.7457627118644068,0.7457627118644068,1.0,0.5,15,15,0,29,0.09999999999999999
0.7457627118644068,0.7457627118644068,1.0,0.5,15,15,0,29,0.10999999999999999
0.7457627118644068,0.7457627118644068,1.0,0.5,15,15,0,29,0.11999999999999998
0.7457627118644068,0.7457627118644068,1.0,0.5,15,15,0,29,0.12999999999999998
0.7457627118644068,0.7457627118644068,1.0,0.5,15,15,0,29,0.13999999999999999
0.7457627118644068,0.7457627118644068,1.0,0.5,15,15,0,29,0.15
0.7627118644067796,0.7627118644067796,1.0,0.5333333333333333,16,14,0,29,0.16
0.7627118644067796,0.7627118644067796,1.0,0.5333333333333333,16,14,0,29,0.17
0.7627118644067796,0.7627118644067796,1.0,0.5333333333333333,16,14,0,29,0.18000000000000002
0.7627118644067796,0.7627118644067796,1.0,0.5333333333333333,16,14,0,29,0.19000000000000003
0.7796610169491526,0.7796610169491526,1.0,0.5666666666666667,17,13,0,29,0.20000000000000004
0.7966101694915254,0.7966101694915254,1.0,0.6,18,12,0,29,0.21000000000000005
0.7966101694915254,0.7966101694915254,1.0,0.6,18,12,0,29,0.22000000000000006
0.7796610169491526,0.7796610169491526,0.9655172413793104,0.6,18,12,1,28,0.23000000000000007
0.7796610169491526,0.7796610169491526,0.9655172413793104,0.6,18,12,1,28,0.24000000000000007
0.7966101694915254,0.7966101694915254,0.9655172413793104,0.6333333333333333,19,11,1,28,0.25000000000000006
0.7966101694915254,0.7966101694915254,0.9655172413793104,0.6333333333333333,19,11,1,28,0.26000000000000006
0.7966101694915254,0.7966101694915254,0.9655172413793104,0.6333333333333333,19,11,1,28,0.2700000000000001
0.7966101694915254,0.7966101694915254,0.9655172413793104,0.6333333333333333,19,11,1,28,0.2800000000000001
0.7966101694915254,0.7966101694915254,0.9655172413793104,0.6333333333333333,19,11,1,28,0.2900000000000001
0.7796610169491526,0.7796610169491526,0.9310344827586207,0.6333333333333333,19,11,2,27,0.3000000000000001
0.7966101694915254,0.7966101694915254,0.9310344827586207,0.6666666666666666,20,10,2,27,0.3100000000000001
0.7966101694915254,0.7966101694915254,0.9310344827586207,0.6666666666666666,20,10,2,27,0.3200000000000001
0.8135593220338984,0.8135593220338984,0.9310344827586207,0.7,21,9,2,27,0.3300000000000001
0.8135593220338984,0.8135593220338984,0.9310344827586207,0.7,21,9,2,27,0.34000000000000014
0.8135593220338984,0.8135593220338984,0.9310344827586207,0.7,21,9,2,27,0.35000000000000014
0.8305084745762712,0.8305084745762712,0.9310344827586207,0.7333333333333333,22,8,2,27,0.36000000000000015
0.8305084745762712,0.8305084745762712,0.896551724137931,0.7666666666666667,23,7,3,26,0.37000000000000016
0.8305084745762712,0.8305084745762712,0.896551724137931,0.7666666666666667,23,7,3,26,0.38000000000000017
0.8305084745762712,0.8305084745762712,0.896551724137931,0.7666666666666667,23,7,3,26,0.3900000000000002
0.847457627118644,0.847457627118644,0.896551724137931,0.8,24,6,3,26,0.4000000000000002
0.847457627118644,0.847457627118644,0.896551724137931,0.8,24,6,3,26,0.4100000000000002
0.847457627118644,0.847457627118644,0.896551724137931,0.8,24,6,3,26,0.4200000000000002
0.864406779661017,0.864406779661017,0.896551724137931,0.8333333333333334,25,5,3,26,0.4300000000000002
0.847457627118644,0.847457627118644,0.8620689655172413,0.8333333333333334,25,5,4,25,0.4400000000000002
0.847457627118644,0.847457627118644,0.8620689655172413,0.8333333333333334,25,5,4,25,0.45000000000000023
0.847457627118644,0.847457627118644,0.8620689655172413,0.8333333333333334,25,5,4,25,0.46000000000000024
0.847457627118644,0.847457627118644,0.8620689655172413,0.8333333333333334,25,5,4,25,0.47000000000000025
0.8305084745762712,0.8305084745762712,0.8275862068965517,0.8333333333333334,25,5,5,24,0.48000000000000026
0.8305084745762712,0.8305084745762712,0.8275862068965517,0.8333333333333334,25,5,5,24,0.49000000000000027
0.8305084745762712,0.8305084745762712,0.8275862068965517,0.8333333333333334,25,5,5,24,0.5000000000000002
0.7796610169491526,0.7796610169491526,0.7241379310344828,0.8333333333333334,25,5,8,21,0.5100000000000002
0.7796610169491526,0.7796610169491526,0.7241379310344828,0.8333333333333334,25,5,8,21,0.5200000000000002
0.7796610169491526,0.7796610169491526,0.7241379310344828,0.8333333333333334,25,5,8,21,0.5300000000000002
0.7796610169491526,0.7796610169491526,0.7241379310344828,0.8333333333333334,25,5,8,21,0.5400000000000003
0.7796610169491526,0.7796610169491526,0.7241379310344828,0.8333333333333334,25,5,8,21,0.5500000000000003
0.7796610169491526,0.7796610169491526,0.7241379310344828,0.8333333333333334,25,5,8,21,0.5600000000000003
0.7796610169491526,0.7796610169491526,0.7241379310344828,0.8333333333333334,25,5,8,21,0.5700000000000003
0.7796610169491526,0.7796610169491526,0.7241379310344828,0.8333333333333334,25,5,8,21,0.5800000000000003
