filename,length,attack_runtime,source_dB,noise_loudness,high_pertubation_bound,low_pertubation_bound,first_hit,best_hit
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-096293.wav,104064,23358.81252002716,85.68951606750488,-19.668916154225258,2000.0,0.027530670166015625,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-096920.wav,108288,23358.81252002716,81.6657543182373,-15.64515440495768,2000.0,0.00714111328125,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-097040.wav,101376,23358.81252002716,89.0062141418457,-22.985614228566078,2000.0,0.0013413429260253906,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-097188.wav,105216,23358.81252002716,80.14812469482422,-14.127524781544594,2000.0,0.001645803451538086,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-097509.wav,104064,23358.81252002716,70.07308959960938,-4.05248968632975,2000.0,0.014343500137329102,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-097510.wav,105600,23358.81252002716,87.22208976745605,-21.20148985417643,2000.0,0.013586044311523438,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-097756.wav,97920,23358.81252002716,73.48619937896729,-7.46559946568766,2000.0,0.0023040771484375,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-097958.wav,104448,23358.81252002716,90.3087329864502,-24.28813307317057,2000.0,0.010530233383178711,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-098424.wav,98688,23358.81252002716,71.65262699127197,-5.632027077992348,2000.0,0.024383544921875,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-098575.wav,101376,23358.81252002716,84.52735900878906,-18.506759095509437,2000.0,0.00634765625,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-098621.wav,103296,23358.81252002716,84.21225547790527,-18.19165556462565,2000.0,0.003345966339111328,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-098794.wav,108672,23358.81252002716,89.33438301086426,-23.313783097584633,2000.0,0.008678197860717773,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-098838.wav,104448,23358.81252002716,90.13983726501465,-24.119237351735023,2000.0,0.013011932373046875,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-098849.wav,111360,23358.81252002716,90.3087329864502,-43.67012878441507,214.74853515625,0.0001220703125,1160.0,4840.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-098915.wav,97536,23358.81252002716,81.71793937683105,-15.69733946355143,2000.0,0.002899169921875,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-099389.wav,105984,23358.81252002716,74.61726188659668,-8.596661973317055,2000.0,0.0005035400390625,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-099433.wav,108288,23358.81252002716,71.82352066040039,-5.8029207471207656,2000.0,0.003143310546875,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-099461.wav,102144,23358.81252002716,88.94161224365234,-22.92101233037272,2000.0,0.009350776672363281,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-099519.wav,107904,23358.81252002716,79.28708076477051,-13.266480851490883,2000.0,0.000732421875,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-099530.wav,110976,23358.81252002716,81.8558120727539,-15.835212159474281,2000.0,0.0001373291015625,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-099956.wav,107136,23358.81252002716,87.65618324279785,-21.635583329518226,2000.0,0.008056640625,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-100089.wav,101760,23358.81252002716,78.05854320526123,-12.037943291981605,2000.0,0.01725006103515625,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-100140.wav,96000,23358.81252002716,84.50411796569824,-18.483518052418617,2000.0,0.000629425048828125,4999.0,0.0
