accuracy,precision,sensitivity_recall,specificity,TN,FP,FN,TP,i
0.774074074074074,0.774074074074074,1.0,0.5481481481481482,148,122,0,270,0.32999999
0.7796296296296297,0.7796296296296297,1.0,0.5592592592592592,151,119,0,270,0.33999999000000003
0.7851851851851852,0.7851851851851852,1.0,0.5703703703703704,154,116,0,270,0.34999999000000004
0.7888888888888889,0.7888888888888889,1.0,0.5777777777777777,156,114,0,270,0.35999999
0.7907407407407407,0.7907407407407407,1.0,0.5814814814814815,157,113,0,270,0.36999999
0.7944444444444444,0.7944444444444444,1.0,0.5888888888888889,159,111,0,270,0.37999999
0.7981481481481482,0.7981481481481482,1.0,0.5962962962962963,161,109,0,270,0.38999999
0.8092592592592592,0.8092592592592592,1.0,0.6185185185185185,167,103,0,270,0.39999999
0.8166666666666667,0.8166666666666667,1.0,0.6333333333333333,171,99,0,270,0.40999999000000004
0.8203703703703704,0.8203703703703704,1.0,0.6407407407407407,173,97,0,270,0.41999999
0.825925925925926,0.825925925925926,1.0,0.6518518518518519,176,94,0,270,0.42999999
0.8351851851851851,0.8351851851851851,1.0,0.6703703703703704,181,89,0,270,0.43999999
0.8388888888888889,0.8388888888888889,1.0,0.6777777777777778,183,87,0,270,0.44999999
0.8388888888888889,0.8388888888888889,1.0,0.6777777777777778,183,87,0,270,0.45999999
0.8407407407407408,0.8407407407407408,1.0,0.6814814814814815,184,86,0,270,0.46999999000000003
0.8444444444444444,0.8444444444444444,1.0,0.6888888888888889,186,84,0,270,0.47999999
0.8462962962962963,0.8462962962962963,0.9962962962962963,0.6962962962962963,188,82,1,269,0.48999999
0.8518518518518519,0.8518518518518519,0.9962962962962963,0.7074074074074074,191,79,1,269,0.49999999
0.8518518518518519,0.8518518518518519,0.9962962962962963,0.7074074074074074,191,79,1,269,0.50999999
0.8592592592592593,0.8592592592592593,0.9925925925925926,0.725925925925926,196,74,2,268,0.51999999
0.8648148148148148,0.8648148148148148,0.9925925925925926,0.737037037037037,199,71,2,268,0.52999999
0.8666666666666667,0.8666666666666667,0.9888888888888889,0.7444444444444445,201,69,3,267,0.53999999
0.8685185185185185,0.8685185185185185,0.9740740740740741,0.762962962962963,206,64,7,263,0.54999999
0.8629629629629629,0.8629629629629629,0.9629629629629629,0.762962962962963,206,64,10,260,0.55999999
0.8648148148148148,0.8648148148148148,0.9555555555555556,0.774074074074074,209,61,12,258,0.56999999
0.8703703703703703,0.8703703703703703,0.9555555555555556,0.7851851851851852,212,58,12,258,0.5799999899999999
0.8574074074074074,0.8574074074074074,0.9296296296296296,0.7851851851851852,212,58,19,251,0.5899999899999999
0.8537037037037037,0.8537037037037037,0.9074074074074074,0.8,216,54,25,245,0.5999999899999999
0.8518518518518519,0.8518518518518519,0.8925925925925926,0.8111111111111111,219,51,29,241,0.6099999899999999
0.8407407407407408,0.8407407407407408,0.8703703703703703,0.8111111111111111,219,51,35,235,0.61999999
0.8296296296296296,0.8296296296296296,0.8407407407407408,0.8185185185185185,221,49,43,227,0.62999999
0.8277777777777777,0.8277777777777777,0.837037037037037,0.8185185185185185,221,49,44,226,0.63999999
0.8111111111111111,0.8111111111111111,0.8,0.8222222222222222,222,48,54,216,0.64999999
0.8,0.8,0.7703703703703704,0.8296296296296296,224,46,62,208,0.65999999
0.7777777777777778,0.7777777777777778,0.7111111111111111,0.8444444444444444,228,42,78,192,0.66999999
0.7518518518518519,0.7518518518518519,0.6444444444444445,0.8592592592592593,232,38,96,174,0.67999999
0.7555555555555555,0.7555555555555555,0.6444444444444445,0.8666666666666667,234,36,96,174,0.68999999
0.7277777777777777,0.7277777777777777,0.5777777777777777,0.8777777777777778,237,33,114,156,0.69999999
0.7074074074074074,0.7074074074074074,0.5222222222222223,0.8925925925925926,241,29,129,141,0.7099999899999999
0.6851851851851852,0.6851851851851852,0.4666666666666667,0.9037037037037037,244,26,144,126,0.7199999899999999
0.6425925925925926,0.6425925925925926,0.37777777777777777,0.9074074074074074,245,25,168,102,0.7299999899999999
0.6407407407407407,0.6407407407407407,0.36666666666666664,0.9148148148148149,247,23,171,99,0.7399999899999999
0.6055555555555555,0.6055555555555555,0.2814814814814815,0.9296296296296296,251,19,194,76,0.74999999
0.575925925925926,0.575925925925926,0.2222222222222222,0.9296296296296296,251,19,210,60,0.75999999
0.5611111111111111,0.5611111111111111,0.18518518518518517,0.937037037037037,253,17,220,50,0.76999999
0.5388888888888889,0.5388888888888889,0.13703703703703704,0.9407407407407408,254,16,233,37,0.77999999
0.5425925925925926,0.5425925925925926,0.13333333333333333,0.9518518518518518,257,13,234,36,0.78999999
0.5333333333333333,0.5333333333333333,0.1037037037037037,0.9629629629629629,260,10,242,28,0.79999999
0.5259259259259259,0.5259259259259259,0.08888888888888889,0.9629629629629629,260,10,246,24,0.80999999
0.5203703703703704,0.5203703703703704,0.07777777777777778,0.9629629629629629,260,10,249,21,0.81999999
0.5166666666666667,0.5166666666666667,0.06296296296296296,0.9703703703703703,262,8,253,17,0.82999999
0.5166666666666667,0.5166666666666667,0.05555555555555555,0.9777777777777777,264,6,255,15,0.8399999899999999
0.5166666666666667,0.5166666666666667,0.05555555555555555,0.9777777777777777,264,6,255,15,0.8499999899999999
0.5148148148148148,0.5148148148148148,0.044444444444444446,0.9851851851851852,266,4,258,12,0.8599999899999999
0.5074074074074074,0.5074074074074074,0.02962962962962963,0.9851851851851852,266,4,262,8,0.86999999
0.5037037037037037,0.5037037037037037,0.018518518518518517,0.9888888888888889,267,3,265,5,0.87999999
0.4962962962962963,0.4962962962962963,0.003703703703703704,0.9888888888888889,267,3,269,1,0.88999999
0.4962962962962963,0.4962962962962963,0.003703703703703704,0.9888888888888889,267,3,269,1,0.89999999
0.4962962962962963,0.4962962962962963,0.0,0.9925925925925926,268,2,270,0,0.90999999
0.5,0.5,0.0,1.0,270,0,270,0,0.91999999
0.5,0.5,0.0,1.0,270,0,270,0,0.92999999
0.5,0.5,0.0,1.0,270,0,270,0,0.93999999
0.5,0.5,0.0,1.0,270,0,270,0,0.94999999
