accuracy,precision,sensitivity_recall,specificity,TN,FP,FN,TP,i
0.8148148148148148,0.8148148148148148,1.0,0.6296296296296297,170,100,0,270,0.62999999
0.8148148148148148,0.8148148148148148,1.0,0.6296296296296297,170,100,0,270,0.63999999
0.8148148148148148,0.8148148148148148,1.0,0.6296296296296297,170,100,0,270,0.64999999
0.8148148148148148,0.8148148148148148,1.0,0.6296296296296297,170,100,0,270,0.65999999
0.8166666666666667,0.8166666666666667,0.9703703703703703,0.662962962962963,179,91,8,262,0.66999999
0.8166666666666667,0.8166666666666667,0.9703703703703703,0.662962962962963,179,91,8,262,0.67999999
0.8166666666666667,0.8166666666666667,0.9703703703703703,0.662962962962963,179,91,8,262,0.68999999
0.8166666666666667,0.8166666666666667,0.9703703703703703,0.662962962962963,179,91,8,262,0.69999999
0.8166666666666667,0.8166666666666667,0.9703703703703703,0.662962962962963,179,91,8,262,0.7099999899999999
0.8166666666666667,0.8166666666666667,0.9703703703703703,0.662962962962963,179,91,8,262,0.7199999899999999
0.8166666666666667,0.8166666666666667,0.9703703703703703,0.662962962962963,179,91,8,262,0.7299999899999999
0.8166666666666667,0.8166666666666667,0.9703703703703703,0.662962962962963,179,91,8,262,0.7399999899999999
0.8333333333333334,0.8333333333333334,0.9555555555555556,0.7111111111111111,192,78,12,258,0.74999999
0.8333333333333334,0.8333333333333334,0.9555555555555556,0.7111111111111111,192,78,12,258,0.75999999
0.8333333333333334,0.8333333333333334,0.9555555555555556,0.7111111111111111,192,78,12,258,0.76999999
0.8333333333333334,0.8333333333333334,0.9555555555555556,0.7111111111111111,192,78,12,258,0.77999999
0.8333333333333334,0.8333333333333334,0.9555555555555556,0.7111111111111111,192,78,12,258,0.78999999
0.8444444444444444,0.8444444444444444,0.9518518518518518,0.737037037037037,199,71,13,257,0.79999999
0.8444444444444444,0.8444444444444444,0.9518518518518518,0.737037037037037,199,71,13,257,0.80999999
0.8444444444444444,0.8444444444444444,0.9518518518518518,0.737037037037037,199,71,13,257,0.81999999
0.8444444444444444,0.8444444444444444,0.9518518518518518,0.737037037037037,199,71,13,257,0.82999999
0.8518518518518519,0.8518518518518519,0.9444444444444444,0.7592592592592593,205,65,15,255,0.8399999899999999
0.8518518518518519,0.8518518518518519,0.9444444444444444,0.7592592592592593,205,65,15,255,0.8499999899999999
0.85,0.85,0.9407407407407408,0.7592592592592593,205,65,16,254,0.8599999899999999
0.85,0.85,0.9407407407407408,0.7592592592592593,205,65,16,254,0.86999999
0.85,0.85,0.9407407407407408,0.7592592592592593,205,65,16,254,0.87999999
0.85,0.85,0.9407407407407408,0.7592592592592593,205,65,16,254,0.88999999
0.85,0.85,0.9407407407407408,0.7592592592592593,205,65,16,254,0.89999999
0.85,0.85,0.9407407407407408,0.7592592592592593,205,65,16,254,0.90999999
0.85,0.85,0.9407407407407408,0.7592592592592593,205,65,16,254,0.91999999
0.85,0.85,0.9407407407407408,0.7592592592592593,205,65,16,254,0.92999999
0.85,0.85,0.9407407407407408,0.7592592592592593,205,65,16,254,0.93999999
0.85,0.85,0.9407407407407408,0.7592592592592593,205,65,16,254,0.94999999
0.85,0.85,0.9407407407407408,0.7592592592592593,205,65,16,254,0.9599999899999999
0.85,0.85,0.9407407407407408,0.7592592592592593,205,65,16,254,0.9699999899999999
0.85,0.85,0.9407407407407408,0.7592592592592593,205,65,16,254,0.9799999899999999
0.85,0.85,0.9407407407407408,0.7592592592592593,205,65,16,254,0.9899999899999999
0.5111111111111111,0.5111111111111111,0.03333333333333333,0.9888888888888889,267,3,261,9,0.99999999
